siret,montant_ht,montant_ttc,tva_rate,ocr_confidence
26516585542829,945.48,1134.58,20.0,0.85
10000000410009,18262.32,21914.78,20.0,0.91
11223344556677,79726.99,79726.99,0.0,0.94
72213529710597,41834.87,50201.84,20.0,0.95
10000000410009,16759.96,20111.95,20.0,0.9
45678901234567,2443.53,2577.92,5.5,0.96
44504831054832,32298.38,38758.06,20.0,0.99
56789012345678,20287.7,24345.24,20.0,0.95
25499587677320,19635.32,19635.32,0.0,0.9
92798325939960,4366.94,4366.94,0.0,0.95
10000000410009,35826.54,42991.85,20.0,0.94
80343914560439,40830.86,43076.56,5.5,0.99
32345678901234,92118.3,110541.96,20.0,0.87
17323935020652,40730.79,44803.87,10.0,0.88
21308223669936,31160.37,32874.19,5.5,0.86
38569670985906,27179.6,28674.48,5.5,0.91
89012345678901,1997.29,2396.75,20.0,0.99
19304339767096,55995.86,67195.03,20.0,0.93
89012345678901,3450.34,4140.41,20.0,0.9
44306184100047,2322.48,2786.98,20.0,0.95
90123456789012,67156.15,80587.38,20.0,0.92
99215337386636,12293.13,14751.76,20.0,0.93
10000000410009,30918.91,37102.69,20.0,0.89
45678901234567,563.36,594.34,5.5,0.97
80406258485355,55982.83,67179.4,20.0,0.9
89012345678901,4376.66,5251.99,20.0,0.93
52914750323056,6956.83,7339.46,5.5,0.96
44306184100047,1225.37,1470.44,20.0,0.9
89012345678901,882.92,1059.5,20.0,0.89
29781943982927,14238.86,17086.63,20.0,0.98
18651928460394,23656.65,23656.65,0.0,0.97
78901234567890,1290.56,1548.67,20.0,0.99
22256964014620,18150.76,21780.91,20.0,0.99
56789012345678,6024.81,7229.77,20.0,0.98
10000000410009,18196.44,21835.73,20.0,0.96
44306184100047,954.6,1145.52,20.0,0.94
82385356291914,53920.75,64704.9,20.0,0.96
90123456789012,53492.09,64190.51,20.0,0.94
90123456789012,60193.99,72232.79,20.0,0.95
89012345678901,2923.38,3508.06,20.0,0.94
99588010906677,28405.22,34086.26,20.0,0.91
13476270813108,10855.99,11453.07,5.5,0.9
44306184100047,5068.48,6082.18,20.0,0.92
56789012345678,21396.47,25675.76,20.0,0.96
32345678901234,87001.33,104401.6,20.0,0.88
32345678901234,65364.38,78437.26,20.0,0.9
88268588634832,39002.14,42902.35,10.0,0.86
78901234567890,898.22,1077.86,20.0,0.99
61714979883738,30807.93,36969.52,20.0,0.97
60839274441227,39938.19,47925.83,20.0,0.93
93358773386896,7741.57,7741.57,0.0,0.91
40078875434768,5659.89,6791.87,20.0,0.92
11223344556677,14293.84,14293.84,0.0,0.98
32345678901234,53336.2,64003.44,20.0,0.93
19196278871383,35331.06,42397.27,20.0,0.88
90123456789012,10734.68,12881.62,20.0,0.99
78901234567890,1939.75,2046.44,5.5,0.94
10000000410009,44069.92,52883.9,20.0,0.96
67890123456789,4214.4,5057.28,20.0,0.92
38763103119059,14254.98,14254.98,0.0,0.89
79952505143607,52635.22,57898.74,10.0,0.9
78901234567890,1785.02,2142.02,20.0,0.96
10000000410009,27313.37,32776.04,20.0,0.92
67890123456789,5596.6,6715.92,20.0,0.92
80698298979866,36704.92,38723.69,5.5,0.89
26926546275114,39529.44,47435.33,20.0,0.92
56789012345678,12481.55,14977.86,20.0,0.97
71368546318448,24294.37,29153.24,20.0,0.86
78901234567890,439.37,527.24,20.0,0.98
10000000410009,29265.98,35119.18,20.0,0.9
19106055328220,21886.23,23089.97,5.5,0.9
32345678901234,95028.43,114034.12,20.0,0.95
45678901234567,679.36,747.3,10.0,0.97
32406193774075,59464.69,71357.63,20.0,0.99
10000000410009,27546.22,33055.46,20.0,0.94
10000000410009,48219.4,57863.28,20.0,0.96
10000000410009,33010.87,39613.04,20.0,0.91
90123456789012,5423.39,6508.07,20.0,0.94
78901234567890,304.89,321.66,5.5,0.94
10000000410009,21083.47,25300.16,20.0,0.91
10000000410009,25579.37,30695.24,20.0,0.95
38459611632493,20219.89,20219.89,0.0,0.94
89012345678901,818.22,981.86,20.0,0.9
34602539333667,4599.83,4852.82,5.5,0.86
44306184100047,1142.4,1370.88,20.0,0.89
52606731575259,37355.81,37355.81,0.0,0.93
10000000410009,46949.02,56338.82,20.0,0.92
10000000410009,45339.8,54407.76,20.0,0.94
45678901234567,1739.6,1835.28,5.5,0.97
91184273007619,30002.3,36002.76,20.0,0.9
26456052682102,29737.85,35685.42,20.0,0.89
45678901234567,1978.16,2175.98,10.0,0.93
50757400382662,2512.9,2651.11,5.5,0.96
67890123456789,1411.36,1693.63,20.0,0.91
96136466988401,3585.26,4302.31,20.0,0.97
73794544085759,29301.65,29301.65,0.0,0.89
86491214226565,48466.53,58159.84,20.0,0.93
11223344556677,73596.34,73596.34,0.0,0.93
45678901234567,599.78,659.76,10.0,0.96
71848708234216,24561.7,29474.04,20.0,0.98
89012345678901,1401.54,1681.85,20.0,0.94
32345678901234,27207.55,32649.06,20.0,0.88
28495799268208,6672.99,6672.99,0.0,0.94
45678901234567,2336.73,2570.4,10.0,0.92
88220695554526,27780.99,33337.19,20.0,0.93
90123456789012,48349.04,58018.85,20.0,0.91
45678901234567,1589.37,1748.31,10.0,0.91
24448733868525,836.09,1003.31,20.0,0.99
82093024310270,37305.44,44766.53,20.0,0.97
63564900866007,2729.97,2880.12,5.5,0.97
69956157261701,5667.55,6801.06,20.0,0.91
41755860517980,58687.93,70425.52,20.0,0.95
78901234567890,285.44,301.14,5.5,0.98
94744576136365,33169.03,39802.84,20.0,0.91
75872256830621,48081.09,48081.09,0.0,0.92
90313982857349,55562.75,58618.7,5.5,0.97
79665295987312,17560.56,21072.67,20.0,0.9
67890123456789,13437.47,16124.96,20.0,0.92
49096243498411,39554.38,41729.87,5.5,0.95
10000000410009,25451.44,30541.73,20.0,0.93
57366743829564,22310.03,24541.03,10.0,0.99
11223344556677,76340.61,76340.61,0.0,0.93
90123456789012,79573.48,95488.18,20.0,0.88
44306184100047,553.93,664.72,20.0,0.95
32345678901234,73940.78,88728.94,20.0,0.92
12960443837777,18678.6,19705.92,5.5,0.96
25938493619946,20343.72,24412.46,20.0,0.93
90123456789012,69287.31,83144.77,20.0,0.91
44306184100047,6320.0,7584.0,20.0,0.89
43020772065381,38920.16,46704.19,20.0,0.98
44306184100047,5847.12,7016.54,20.0,0.98
10000000410009,37766.01,45319.21,20.0,0.95
10000000410009,39755.8,47706.96,20.0,0.94
32345678901234,105529.34,126635.21,20.0,0.94
13760081378253,4484.41,5381.29,20.0,0.98
32345678901234,66426.75,79712.1,20.0,0.88
32323852420332,10565.42,12678.5,20.0,0.94
26421356200567,896.95,1076.34,20.0,0.93
45678901234567,2852.95,3138.24,10.0,0.96
75567501664849,6707.94,7076.88,5.5,0.99
29317377565935,22797.47,22797.47,0.0,0.93
29317289430552,5358.92,6430.7,20.0,0.87
80046177154561,9016.37,10819.64,20.0,0.94
67890123456789,17311.33,20773.6,20.0,0.87
91185798989721,45481.15,54577.38,20.0,0.86
89012345678901,1587.68,1905.22,20.0,0.96
90123456789012,62110.43,74532.52,20.0,0.94
10000000410009,41708.82,50050.58,20.0,0.88
39942932328571,35151.03,42181.24,20.0,0.96
10000000410009,39842.4,47810.88,20.0,0.88
46499456220490,58978.53,70774.24,20.0,0.85
11223344556677,19932.07,19932.07,0.0,0.9
22332151007273,7592.86,7592.86,0.0,0.96
45678901234567,2869.53,3027.35,5.5,0.95
93182836467651,43504.39,52205.27,20.0,0.94
32345678901234,111525.59,133830.71,20.0,0.88
89012345678901,1886.37,2263.64,20.0,0.98
56789012345678,6926.42,8311.7,20.0,0.94
82318989298120,11709.51,14051.41,20.0,0.94
67890123456789,34462.66,41355.19,20.0,0.92
32345678901234,110970.08,133164.1,20.0,0.88
11223344556677,36610.54,36610.54,0.0,0.93
67890123456789,27212.29,32654.75,20.0,0.88
90123456789012,70078.96,84094.75,20.0,0.94
10000000410009,31527.69,37833.23,20.0,0.94
67890123456789,20757.81,24909.37,20.0,0.87
89012345678901,2540.78,3048.94,20.0,0.92
97147550220512,6166.55,7399.86,20.0,0.99
87315210900226,19177.25,20232.0,5.5,0.93
44306184100047,6470.92,7765.1,20.0,0.99
11998263409075,44511.61,53413.93,20.0,0.95
67890123456789,33837.42,40604.9,20.0,0.92
90123456789012,15703.41,18844.09,20.0,0.97
93331890954023,41833.63,50200.36,20.0,0.95
32345678901234,37569.48,45083.38,20.0,0.89
67890123456789,6512.98,7815.58,20.0,0.92
89012345678901,2589.18,3107.02,20.0,0.97
45678901234567,1448.56,1593.42,10.0,0.97
67890123456789,11821.24,14185.49,20.0,0.96
89012345678901,3549.3,4259.16,20.0,0.91
32345678901234,72608.55,87130.26,20.0,0.93
56789012345678,11725.91,14071.09,20.0,0.91
56789012345678,11264.2,13517.04,20.0,0.94
90123456789012,21383.4,25660.08,20.0,0.99
10924714368677,18090.0,19084.95,5.5,0.94
73948540293997,30613.95,36736.74,20.0,0.9
62846385429329,56500.49,56500.49,0.0,0.99
65489217231580,37550.34,45060.41,20.0,0.9
73771696802385,20404.92,21527.19,5.5,0.95
67890123456789,3884.64,4661.57,20.0,0.87
49636921808215,15339.61,15339.61,0.0,0.91
32345678901234,73085.24,87702.29,20.0,0.92
44306184100047,3785.75,4542.9,20.0,0.94
44306184100047,853.37,1024.04,20.0,0.94
94765267966729,22945.32,27534.38,20.0,0.93
83265389372213,56506.45,59614.3,5.5,0.88
27931767845528,15651.51,18781.81,20.0,0.98
11393127691710,4516.5,4516.5,0.0,0.91
80370222164165,917.57,1101.08,20.0,0.91
45678901234567,1099.39,1159.86,5.5,0.94
11223344556677,52889.99,52889.99,0.0,0.93
67890123456789,17740.01,21288.01,20.0,0.85
31010771658253,51941.42,54798.2,5.5,0.94
53386692497524,42345.44,46579.98,10.0,0.92
46528032335450,9854.55,9854.55,0.0,0.96
36005885954210,53770.5,64524.6,20.0,0.97
56789012345678,6513.77,7816.52,20.0,0.93
45678901234567,885.66,974.23,10.0,0.93
90123456789012,17055.35,20466.42,20.0,0.96
62467592656502,20779.07,24934.88,20.0,0.9
45678901234567,1506.12,1656.73,10.0,0.93
11109535437463,6249.54,7499.45,20.0,0.89
78901234567890,385.79,407.01,5.5,0.96
45678901234567,349.12,384.03,10.0,0.96
30865745005678,3398.33,3738.16,10.0,0.91
67890123456789,37016.33,44419.6,20.0,0.88
90093741334479,30069.51,31723.33,5.5,0.92
83034024652402,46751.6,51426.76,10.0,0.89
67890123456789,23050.51,27660.61,20.0,0.89
93843278426830,1076.52,1135.73,5.5,0.93
36230974392144,42272.43,44597.41,5.5,0.91
11223344556677,42920.5,42920.5,0.0,0.89
90123456789012,51740.88,62089.06,20.0,0.96
47435301028600,22408.94,26890.73,20.0,0.97
26402808240332,49148.8,49148.8,0.0,0.91
67890123456789,6144.61,7373.53,20.0,0.94
78901234567890,586.21,618.45,5.5,0.98
44035953481339,30344.06,30344.06,0.0,0.99
71717046094306,45869.5,55043.4,20.0,0.91
56789012345678,15448.85,18538.62,20.0,0.99
10000000410009,36889.31,44267.17,20.0,0.93
11105475065397,54596.37,65515.64,20.0,0.99
78901234567890,1999.23,2399.08,20.0,0.96
62062289162442,33249.12,39898.94,20.0,0.96
32345678901234,116619.97,139943.96,20.0,0.92
10000000410009,43932.09,52718.51,20.0,0.97
67890123456789,5526.7,6632.04,20.0,0.88
89012345678901,2884.69,3461.63,20.0,0.94
29546074200977,1638.26,1638.26,0.0,0.93
96142061679252,56990.26,68388.31,20.0,0.97
45678901234567,2849.96,3006.71,5.5,0.98
32345678901234,99166.2,118999.44,20.0,0.94
67890123456789,17056.69,20468.03,20.0,0.89
80143283720402,43979.86,43979.86,0.0,0.95
45678901234567,2220.66,2442.73,10.0,0.92
11223344556677,56195.8,56195.8,0.0,0.93
81020362294793,2001.57,2401.88,20.0,0.88
74761566103328,41539.19,49847.03,20.0,0.98
76435779561580,16881.55,20257.86,20.0,0.9
78901234567890,443.74,532.49,20.0,0.98
78901234567890,1149.42,1212.64,5.5,0.97
90123456789012,53639.36,64367.23,20.0,0.93
10000000410009,38238.6,45886.32,20.0,0.88
89012345678901,2919.46,3503.35,20.0,0.94
79166858328937,25897.8,28487.58,10.0,0.92
90123456789012,31905.62,38286.74,20.0,0.92
30352468326371,3533.33,4240.0,20.0,0.93
28982733387498,28907.26,30497.16,5.5,0.95
78901234567890,227.72,240.24,5.5,0.99
46496931501440,52309.79,52309.79,0.0,0.92
67890123456789,4883.41,5860.09,20.0,0.97
47522643220518,1322.1,1586.52,20.0,0.89
90123456789012,20880.27,25056.32,20.0,0.95
44306184100047,976.46,1171.75,20.0,0.91
90123456789012,64216.67,77060.0,20.0,0.91
31342560127843,22607.3,27128.76,20.0,0.99
10000000410009,24600.9,29521.08,20.0,0.88
99456889611127,51489.5,56638.45,10.0,0.9
76221804632739,13978.48,14747.3,5.5,0.98
10000000410009,39481.27,47377.52,20.0,0.91
10000000410009,39212.55,47055.06,20.0,0.93
33667596725236,17192.57,18138.16,5.5,0.99
82924837912169,16956.92,20348.3,20.0,0.95
81045159652385,15773.75,17351.12,10.0,0.95
87063582184162,10917.99,10917.99,0.0,0.9
90123456789012,72508.89,87010.67,20.0,0.91
11223344556677,25933.3,25933.3,0.0,0.91
73576490276133,2603.35,3124.02,20.0,0.98
90123456789012,57780.22,69336.26,20.0,0.95
59302933916896,18022.18,21626.62,20.0,0.86
11223344556677,72028.95,72028.95,0.0,0.89
11223344556677,50486.93,50486.93,0.0,0.92
11223344556677,17932.66,17932.66,0.0,0.92
19868913067657,32453.71,32453.71,0.0,0.88
45678901234567,1349.06,1483.97,10.0,0.99
67890123456789,31586.53,37903.84,20.0,0.92
67890123456789,31085.78,37302.94,20.0,0.88
89012345678901,1361.92,1634.3,20.0,0.95
32345678901234,64338.31,77205.97,20.0,0.92
90123456789012,33289.87,39947.84,20.0,0.94
89012345678901,4307.98,5169.58,20.0,0.94
32345678901234,59873.02,71847.62,20.0,0.9
67890123456789,6427.99,7713.59,20.0,0.9
67890123456789,3358.29,4029.95,20.0,0.91
78901234567890,73.32,87.98,20.0,0.95
56789012345678,8964.09,10756.91,20.0,0.95
45678901234567,1922.98,2028.74,5.5,0.97
11223344556677,10875.09,10875.09,0.0,0.91
76314376925226,54440.01,65328.01,20.0,0.99
11223344556677,24014.58,24014.58,0.0,0.98
11223344556677,53348.65,53348.65,0.0,0.93
73341404894068,23144.41,24417.35,5.5,0.95
84929518755561,41903.13,50283.76,20.0,0.94
52451741283921,40088.43,40088.43,0.0,0.95
45107865236122,16940.22,16940.22,0.0,0.89
45678901234567,932.97,1026.27,10.0,0.94
11579532587643,40675.25,42912.39,5.5,0.91
90123456789012,77402.4,92882.88,20.0,0.99
90123456789012,41510.35,49812.42,20.0,0.96
44306184100047,1551.37,1861.64,20.0,0.94
11223344556677,34779.2,34779.2,0.0,0.94
60664525528105,57702.94,69243.53,20.0,0.93
30108140106598,8614.17,10337.0,20.0,0.85
67890123456789,14583.71,17500.45,20.0,0.86
67890123456789,24802.45,29762.94,20.0,0.92
11223344556677,12079.1,12079.1,0.0,0.93
67890123456789,3258.33,3910.0,20.0,0.84
24189543445629,669.44,736.38,10.0,0.94
56789012345678,22219.65,26663.58,20.0,0.97
72002912086387,4256.97,4491.1,5.5,0.99
17332335807084,38098.58,40194.0,5.5,0.93
67890123456789,3162.13,3794.56,20.0,0.9
44306184100047,5094.89,6113.87,20.0,0.92
32345678901234,31517.34,37820.81,20.0,0.88
52771797783877,29696.62,35635.94,20.0,0.92
45678901234567,2992.33,3291.56,10.0,0.93
91777731061104,28881.11,34657.33,20.0,0.93
44306184100047,2670.41,3204.49,20.0,0.95
38893859529091,24078.72,24078.72,0.0,0.86
91737038402148,54205.03,65046.04,20.0,0.95
45678901234567,618.65,680.51,10.0,0.95
40340866526166,11066.32,13279.58,20.0,0.97
47647780742231,53789.43,64547.32,20.0,0.86
56789012345678,3113.99,3736.79,20.0,0.9
88410161071423,43355.98,43355.98,0.0,0.92
56789012345678,22563.72,27076.46,20.0,0.98
44306184100047,4356.17,5227.4,20.0,0.93
90123456789012,34106.98,40928.38,20.0,0.95
90123456789012,11989.25,14387.1,20.0,0.97
25081150134037,408.75,490.5,20.0,0.94
79163465792546,24332.86,29199.43,20.0,0.99
72520033120677,5170.41,6204.49,20.0,0.86
44306184100047,7789.16,9346.99,20.0,0.93
32815510906875,52142.23,55010.05,5.5,0.9
11223344556677,35620.92,35620.92,0.0,0.87
75268276556364,46332.92,55599.5,20.0,0.92
56789012345678,16528.31,19833.97,20.0,0.96
22701510599051,56185.71,59275.92,5.5,0.89
23409201669611,33464.3,33464.3,0.0,0.92
26887630140242,5274.54,6329.45,20.0,0.97
44948149255069,18105.94,21727.13,20.0,0.96
67890123456789,5454.06,6544.87,20.0,0.9
56789012345678,21865.91,26239.09,20.0,0.98
90123456789012,27063.33,32476.0,20.0,0.95
11223344556677,35166.66,35166.66,0.0,0.84
70641076020424,11171.92,13406.3,20.0,0.91
32345678901234,55102.34,66122.81,20.0,0.94
10000000410009,49787.13,59744.56,20.0,0.89
67890123456789,33117.87,39741.44,20.0,0.91
89012345678901,4399.87,5279.84,20.0,0.92
67890123456789,23907.18,28688.62,20.0,0.9
46216553250029,9801.77,9801.77,0.0,0.91
29068337454957,21507.39,21507.39,0.0,0.97
90123456789012,16527.75,19833.3,20.0,0.92
32345678901234,105545.02,126654.02,20.0,0.94
69527714173091,10032.83,12039.4,20.0,0.93
89012345678901,3747.85,4497.42,20.0,0.95
10000000410009,28300.33,33960.4,20.0,0.87
47827169674978,12314.73,14777.68,20.0,0.95
84440783517850,20999.12,25198.94,20.0,0.96
56789012345678,14946.68,17936.02,20.0,0.94
78901234567890,219.7,231.78,5.5,0.91
89602632362745,9825.51,11790.61,20.0,0.93
56928354218575,40941.96,49130.35,20.0,0.99
44306184100047,6068.13,7281.76,20.0,0.99
67890123456789,10678.51,12814.21,20.0,0.91
30774148775490,22655.69,27186.83,20.0,0.97
15176994661299,16917.31,20300.77,20.0,0.98
40680767603859,8742.25,9223.07,5.5,0.98
37007766419082,7138.72,8566.46,20.0,0.93
11223344556677,71735.02,71735.02,0.0,0.99
10000000410009,47468.55,56962.26,20.0,0.96
60016405617113,37551.34,39616.66,5.5,0.96
44306184100047,5898.16,7077.79,20.0,0.9
47409091827506,7215.66,8658.79,20.0,0.86
67890123456789,22307.89,26769.47,20.0,0.91
45678901234567,1013.27,1114.6,10.0,0.96
11294483009856,32343.75,38812.5,20.0,0.9
56789012345678,10218.59,12262.31,20.0,0.95
10000000410009,19843.09,23811.71,20.0,0.91
94112586188814,31434.95,34578.45,10.0,0.96
70628193592780,29573.56,29573.56,0.0,0.96
45678901234567,375.86,413.45,10.0,0.95
56827346230581,43071.42,43071.42,0.0,0.96
67890123456789,20300.62,24360.74,20.0,0.9
13652133776023,17128.45,20554.14,20.0,0.98
11223344556677,74873.39,74873.39,0.0,0.86
90123456789012,45826.25,54991.5,20.0,0.92
10000000410009,34294.28,41153.14,20.0,0.93
90123456789012,12520.9,15025.08,20.0,0.95
76249995063437,54207.22,54207.22,0.0,0.94
67890123456789,18539.56,22247.47,20.0,0.99
35058793375785,23301.09,24582.65,5.5,0.9
59764908952544,4066.16,4289.8,5.5,0.91
32345678901234,43753.02,52503.62,20.0,0.93
56789012345678,23745.13,28494.16,20.0,0.94
32345678901234,70383.87,84460.64,20.0,0.91
32345678901234,110397.43,132476.92,20.0,0.86
97986233347112,20541.27,20541.27,0.0,0.82
58472131317577,48872.26,53759.49,10.0,0.92
85771897698376,19634.4,23561.28,20.0,0.91
11223344556677,99641.24,99641.24,0.0,0.88
19397028939163,41912.84,50295.41,20.0,0.99
38417505178869,17684.42,21221.3,20.0,0.87
26063569350435,42402.98,50883.58,20.0,0.9
78901234567890,96.62,101.93,5.5,0.99
10000000410009,48083.25,57699.9,20.0,0.9
26301644342484,346.18,346.18,0.0,0.95
56789012345678,19917.39,23900.87,20.0,0.92
61408282658859,20963.64,23060.0,10.0,0.96
89012345678901,2917.26,3500.71,20.0,0.89
32345678901234,85605.47,102726.56,20.0,0.9
56789012345678,13358.22,16029.86,20.0,0.98
44306184100047,1646.31,1975.57,20.0,0.95
78901234567890,363.76,436.51,20.0,0.91
10000000410009,37667.22,45200.66,20.0,0.94
10000000410009,49996.77,59996.12,20.0,0.92
89012345678901,1591.11,1909.33,20.0,0.97
79227053275129,54416.91,65300.29,20.0,0.9
91853439482857,33979.27,40775.12,20.0,0.89
89335712566317,15700.54,18840.65,20.0,0.91
32345678901234,102981.78,123578.14,20.0,0.89
31557389175295,3126.14,3751.37,20.0,0.99
11673556806760,28373.04,34047.65,20.0,0.89
88720926191460,5200.61,6240.73,20.0,0.98
46020131067389,3040.23,3207.44,5.5,0.92
50583913970832,57499.56,57499.56,0.0,0.95
45678901234567,2349.79,2479.03,5.5,0.89
27668078400363,8143.22,8143.22,0.0,0.91
49869339607372,34487.57,36384.39,5.5,0.98
99165816910972,43552.32,43552.32,0.0,0.89
21002175719660,47173.81,49768.37,5.5,0.89
10000000410009,44870.68,53844.82,20.0,0.87
22551607775511,1328.67,1401.75,5.5,0.96
45678901234567,1314.5,1445.95,10.0,0.93
45678901234567,2430.91,2564.61,5.5,0.94
36608574453826,3870.68,4083.57,5.5,0.95
78901234567890,416.47,499.76,20.0,0.99
94414309767902,7424.38,8166.82,10.0,0.9
68143183824762,39647.68,39647.68,0.0,0.99
66328252240532,21430.23,25716.28,20.0,0.88
56789012345678,7086.23,8503.48,20.0,0.95
10000000410009,34807.48,41768.98,20.0,0.95
32345678901234,29323.01,35187.61,20.0,0.93
39552911516651,32122.24,32122.24,0.0,0.9
11223344556677,58846.07,58846.07,0.0,0.93
89012345678901,1046.31,1255.57,20.0,0.96
10000000410009,15537.17,18644.6,20.0,0.96
56789012345678,12657.18,15188.62,20.0,0.97
90123456789012,56970.21,68364.25,20.0,0.97
56789012345678,21333.98,25600.78,20.0,0.99
90123456789012,72972.77,87567.32,20.0,0.83
14047167801770,44693.17,44693.17,0.0,0.94
32345678901234,87396.87,104876.24,20.0,0.94
26039257384084,37092.02,37092.02,0.0,0.93
71030573815660,22798.62,27358.34,20.0,0.93
90123456789012,12365.18,14838.22,20.0,0.95
45678901234567,2643.89,2789.3,5.5,0.94
44306184100047,1226.98,1472.38,20.0,0.92
55266900037438,11094.37,13313.24,20.0,0.99
75930569607305,7956.4,8752.04,10.0,0.99
56789012345678,10119.24,12143.09,20.0,0.99
32345678901234,83661.79,100394.15,20.0,0.89
67890123456789,4994.66,5993.59,20.0,0.93
78901234567890,1192.73,1258.33,5.5,0.93
93079500950442,53807.39,56766.8,5.5,0.94
10000000410009,42995.39,51594.47,20.0,0.91
31001516536803,41146.1,49375.32,20.0,0.91
11223344556677,25062.43,25062.43,0.0,0.9
89012345678901,3708.57,4450.28,20.0,0.95
11223344556677,54172.48,54172.48,0.0,0.88
45678901234567,2510.66,2648.75,5.5,0.92
58542942943422,21146.17,25375.4,20.0,0.94
11223344556677,26552.23,26552.23,0.0,0.93
36999342652342,50875.26,50875.26,0.0,0.86
18530961630999,19168.35,23002.02,20.0,0.89
98585249431618,39933.22,42129.55,5.5,0.93
56789012345678,16066.77,19280.12,20.0,0.97
45678901234567,1871.35,2058.49,10.0,0.99
67890123456789,26343.74,31612.49,20.0,0.87
78901234567890,1017.45,1073.41,5.5,0.96
32345678901234,54089.6,64907.52,20.0,0.9
32345678901234,78456.01,94147.21,20.0,0.93
73348120326468,18942.1,22730.52,20.0,0.92
56789012345678,20396.89,24476.27,20.0,0.99
56789012345678,16151.27,19381.52,20.0,0.96
89012345678901,3705.63,4446.76,20.0,0.93
10000000410009,36936.2,44323.44,20.0,0.88
74391455689564,39312.58,47175.1,20.0,0.97
70525260040283,59741.58,63027.37,5.5,0.9
44306184100047,1192.24,1430.69,20.0,0.91
57310017282831,25621.94,25621.94,0.0,0.82
82644442866490,47696.98,52466.68,10.0,0.97
32345678901234,64220.81,77064.97,20.0,0.92
54151158697081,54562.93,54562.93,0.0,0.97
92008489036312,586.34,703.61,20.0,0.91
11223344556677,42376.6,42376.6,0.0,0.89
32345678901234,77575.92,93091.1,20.0,0.9
45678901234567,1650.69,1815.76,10.0,0.96
11223344556677,26734.38,26734.38,0.0,0.93
49142387782756,37223.99,44668.79,20.0,0.94
92338440517981,26989.8,32387.76,20.0,0.91
67890123456789,32735.79,39282.95,20.0,0.93
89164079611571,2613.97,2613.97,0.0,0.94
52592979047432,13046.78,14351.46,10.0,0.95
89012345678901,4907.16,5888.59,20.0,0.88
11223344556677,11325.24,11325.24,0.0,0.91
44306184100047,4969.16,5962.99,20.0,0.86
90123456789012,13596.69,16316.03,20.0,0.98
32345678901234,57619.44,69143.33,20.0,0.93
90123456789012,39852.59,47823.11,20.0,0.91
10000000410009,16004.5,19205.4,20.0,0.93
10000000410009,37664.01,45196.81,20.0,0.91
47121087590745,31066.66,37279.99,20.0,0.91
10000000410009,17659.88,21191.86,20.0,0.95
32345678901234,21578.11,25893.73,20.0,0.96
89012345678901,3460.65,4152.78,20.0,0.9
78901234567890,485.31,582.37,20.0,0.93
44306184100047,5116.36,6139.63,20.0,0.89
67890123456789,6287.97,7545.56,20.0,0.98
45145411669778,22541.22,23780.99,5.5,0.86
67890123456789,22202.16,26642.59,20.0,0.88
90123456789012,53350.59,64020.71,20.0,0.94
24138625187394,44083.24,48491.56,10.0,0.92
33380240453817,4880.61,4880.61,0.0,0.96
10000000410009,26895.63,32274.76,20.0,0.86
32345678901234,50886.61,61063.93,20.0,0.88
39495334377375,26376.98,31652.38,20.0,0.95
56789012345678,12098.32,14517.98,20.0,0.99
89012345678901,4023.62,4828.34,20.0,0.89
78901234567890,901.89,951.49,5.5,0.96
44306184100047,6939.45,8327.34,20.0,0.96
11223344556677,82014.53,82014.53,0.0,0.95
11223344556677,27366.88,27366.88,0.0,0.89
32345678901234,34075.7,40890.84,20.0,0.94
32345678901234,26591.19,31909.43,20.0,0.87
32345678901234,81059.54,97271.45,20.0,0.91
89012345678901,3030.34,3636.41,20.0,0.9
67890123456789,33975.19,40770.23,20.0,0.89
29693238795990,2238.33,2238.33,0.0,0.94
29478347162284,15972.79,19167.35,20.0,0.95
10000000410009,45105.83,54127.0,20.0,0.93
56789012345678,15260.31,18312.37,20.0,0.93
80549040839519,16625.11,16625.11,0.0,0.87
43237438215672,10467.82,12561.38,20.0,0.91
90123456789012,71907.89,86289.47,20.0,0.96
54955162490481,27144.24,32573.09,20.0,0.95
81022875629701,48267.19,57920.63,20.0,0.91
32345678901234,116738.41,140086.09,20.0,0.91
81113588990780,36602.71,43923.25,20.0,0.93
67890123456789,32358.98,38830.78,20.0,0.87
52124045005710,19437.03,23324.44,20.0,0.96
67890123456789,15339.82,18407.78,20.0,0.91
10000000410009,25194.08,30232.9,20.0,0.93
12143680284374,57502.05,69002.46,20.0,0.9
67890123456789,34067.79,40881.35,20.0,0.85
45678901234567,760.5,802.33,5.5,0.97
52599584273976,41310.25,43582.31,5.5,0.94
52668890489044,48524.03,51192.85,5.5,0.93
32345678901234,80899.49,97079.39,20.0,0.93
89012345678901,4210.43,5052.52,20.0,0.99
56789012345678,17800.89,21361.07,20.0,0.95
48483437246050,59811.23,71773.48,20.0,0.88
78901234567890,1712.34,2054.81,20.0,0.98
90123456789012,34633.49,41560.19,20.0,0.91
42116851538067,8365.86,10039.03,20.0,0.88
89012345678901,3660.93,4393.12,20.0,0.9
55649488831657,58886.81,70664.17,20.0,0.99
59007636362489,18763.25,20639.58,10.0,0.96
36880743169669,18002.33,21602.8,20.0,0.89
52127277231627,33940.06,40728.07,20.0,0.92
44306184100047,4992.08,5990.5,20.0,0.99
56789012345678,6412.67,7695.2,20.0,0.99
83155644575093,58362.4,70034.88,20.0,0.91
